353,"plantatn_poly"
354,"bog_poly"
355,"mari_complex_poly"
356,"mixed_scrub_poly"
357,"tundra_poly"
358,"tussock_poly"
359,"auck_veg_poly"
360,"sea_poly"
400,"bld_void_bdy"
401,"bld_void_seed"
402,"bld_void_poly"
403,"gravp_vd_bdy"
404,"gravp_vd_seed"
405,"gravp_vd_poly"
406,"ice_vd_bdy"
407,"ice_vd_seed"
408,"ice_vd_poly"
409,"man_void_bdy"
410,"man_void_seed"
411,"man_void_poly"
412,"mor_void_bdy"
413,"mor_void_seed"
414,"mor_void_poly"
415,"mud_void_bdy"
416,"mud_void_seed"
417,"mud_void_poly"
418,"ref_void_bdy"
419,"ref_void_seed"
420,"ref_void_poly"
421,"res_void_bdy"
422,"res_void_seed"
423,"res_void_poly"
424,"roc_void_bdy"
425,"roc_void_seed"
426,"roc_void_poly"
427,"run_void_bdy"
428,"run_void_seed"
429,"run_void_poly"
430,"san_void_bdy"
431,"san_void_seed"
432,"san_void_poly"
433,"shi_void_bdy"
434,"shi_void_seed"
435,"shi_void_poly"
436,"sno_void_bdy"
437,"sno_void_seed"
438,"sno_void_poly"
439,"sre_void_bdy"
440,"sre_void_seed"
441,"sre_void_poly"
442,"swa_void_bdy"
443,"swa_void_seed"
444,"swa_void_poly"
445,"rac_void_bdy"
446,"rac_void_seed"
447,"rac_void_poly"
448,"orc_void_bdy"
449,"orc_void_seed"
450,"orc_void_poly"
451,"vin_void_bdy"
452,"vin_void_seed"
453,"vin_void_poly"
500,"crevasse_cl"
501,"depform_edge"
502,"di_ic_vd_bdy"
503,"di_ic_vd_seed"
504,"di_ic_vd_poly"
505,"distice_bdy"
506,"distice_seed"
507,"distice_poly"
508,"fa_ic_vd_bdy"
509,"fa_ic_vd_seed"
510,"fa_ic_vd_poly"
511,"fastice_bdy"
512,"fastice_seed"
513,"fastice_poly"
514,"gl_lake_bdy"
515,"gl_lake_seed"
516,"gl_lake_poly"
517,"ice_clf_edge"
518,"ice_strm_cl"
519,"iceberg_bdy"
520,"iceberg_seed"
521,"iceberg_poly"
522,"melt_strm_cl"
523,"site_bdy"
524,"ice_shelf_bdy"
525,"ice_shelf_poly"
526,"ice_shelf_seed"
700,"forest_poly"
701,"geo_name"
702,"contour_number"
703,"descrip_text"
704,"contour_segment"
705,"cad_road_cl"
706,"version_poly"
